Auron1,Tidus1,Auton2,Tidus2,Auron3,Tidus3,RNG[0],RNG[1],RNG[2],RNG[3],RNG[4],RNG[5],RNG[6],RNG[7],RNG[8],RNG[9],RNG[10],RNG[11],RNG[12],RNG[13],RNG[14],RNG[15],RNG[16],RNG[17],RNG[18],RNG[19],RNG[20],RNG[21],RNG[22],RNG[23],RNG[24],RNG[25],RNG[26],RNG[27],RNG[28],RNG[29],RNG[30],RNG[31],RNG[32],RNG[33],RNG[34],RNG[35],RNG[36],RNG[37],RNG[38],RNG[39],RNG[40],RNG[41],RNG[42],RNG[43],RNG[44],RNG[45],RNG[46],RNG[47],RNG[48],RNG[49],RNG[50],RNG[51],RNG[52],RNG[53],RNG[54],RNG[55],RNG[56],RNG[57],RNG[58],RNG[59],RNG[60],RNG[61],RNG[62],RNG[63],RNG[64],RNG[65],RNG[66],RNG[67]
267,141,280,125,279,139,520317930,1569141345,1199201545,1405248482,1516144541,2082841061,1921892728,948781881,884102099,1601410406,259216328,1646046141,482769031,376968999,194523739,52171947,1017918229,1249746916,489219009,1650072611,1459854812,2013362883,203665477,1047417730,1149204366,20671236,550075628,693142386,2117016914,1401863090,1869522537,1721885722,1484177321,484550658,452912624,1139066858,696695871,907027206,1335021426,2049889470,1428900173,1989559896,1156384699,1375468542,292196237,1842728052,1643697980,987827370,155650330,1903644135,1700249030,491964856,969749616,1013280750,521885595,1968966306,1679771846,1951624939,401322476,307285688,852263263,1538232469,771609597,1040564023,166219007,298820893,530976907,1007408712
281,136,273,136,275,141,2038712635,695984188,1205895488,2054483904,318077008,600125100,168866883,1000626303,458216076,1366383088,132433934,1136341170,409944955,616296145,1873415592,1467784513,299522276,438926281,897739436,907088767,1649406202,215439698,2140109989,5080578,822018313,130181699,161742190,1922788381,581291517,1611000378,588721779,9710822,1425189862,1878223907,1728297416,538750744,1487742627,2072280914,2106505879,1455916935,24622263,1701326145,1641692676,1607000102,1295202053,674102988,112264606,1032492596,985206043,282883432,104693370,1616291295,1110447591,1297623877,1164858367,1422937802,2145814630,1853035283,330531914,459708951,71849997,139883986,1041172037,745430285,22423945,37903268,1877540944,1271190936
274,129,281,139,266,139,1409588008,721224656,759510628,2108225334,377711220,939063430,185819195,1014785837,1609972114,953115031,969435830,671279763,422864908,1290864203,1892426314,1902576279,1053289204,1786296658,1603210352,1952765360,446992463,274738032,795167751,133718183,186115553,419044503,13129499,1121736350,847982662,1238534704,1361404312,1160549373,2114340584,767379642,1805083674,1484194052,1321783776,697639983,130049445,1833854928,558199245,1897295016,1383935128,1546456793,1792132206,1973093946,790022267,498830368,1691704083,2075416104,1912397485,91630116,1751703776,345297018,978806744,2087527454,1175103995,356223432,807221517,1297493753,2003986713,1175581900,347121440,198485872,459595856,734314520,229431597,1509310357
288,135,269,126,260,139,780528917,746435273,1753368514,1639881996,904980377,781305699,658737102,712715569,730495482,433495501,1293316306,1158622028,355563934,25882078,516650311,238565979,723272230,1999856928,30724655,767564350,1084974682,2075620642,1755253162,1514616174,177904619,1491868016,358921590,1707302354,1175405621,1813881158,1590893649,1663677058,1065310736,1954871461,1817023791,482325956,1586011828,356084722,950997620,2147018743,1571298062,45817043,745782273,1939496469,1098769716,1706647550,90869394,1104087715,1870905469,210082935,338133139,1194622957,1672883108,2145965297,441033299,1475628472,1305274581,1061019259,1270625405,1350960568,1707923771,2038202124,1609633593,816983543,2074639657,1617047686,588460838,204645993
264,131,287,132,283,140,151439975,64470524,77628134,1123190646,1069746124,330389326,133916719,1539279593,220338198,786659095,893897807,1012952938,1057455354,1222063808,368388515,713313885,635852215,1785230930,1888430501,1095656912,1464132790,1241682669,1656107842,1262418023,702000928,869626158,1566274937,1207063670,549641479,1022869580,1580288328,1033716988,1201731105,1111113853,210130423,1135061397,184428146,1294923349,314409343,1213231292,1247887762,1624193833,1449259513,1718773150,495672479,468708590,1880830749,631609972,670630163,2041855578,867599079,1314384509,512076025,426878995,1555328417,1740257037,55979476,1826152642,1052733514,929509103,92297049,89241256,75319594,1741075607,2026390619,488370792,1463632997,252568327
293,127,273,131,276,141,1669864532,89746677,1071521705,2095191275,367760982,1042512931,923020143,603994466,366946031,1568669782,270712639,1695538228,1488490930,1567553309,2040895468,1347476722,1303344398,79347096,288138974,466257800,215838014,2141905148,1403029811,240408925,2095445188,965278208,1580532424,1830621228,26271583,1907364632,1286421781,1014919355,1056683104,102065470,1470814137,1261581856,1993648434,586099957,2145262333,1090894656,1551196654,421189196,204521490,1229903797,496902770,959401287,1178081799,1308075948,1192319455,1177541964,1328602154,1724331585,1859811941,1561174111,380616732,994088518,131237923,1929668866,1073682545,1003075010,1203704053,1943921102,746267893,1474174686,1942685620,37320233,492934892,1800483218
276,131,278,136,287,130,1040805441,114957294,2065379591,1626847937,895095675,884725349,688762684,1927358763,1395382775,1470613390,289070428,92358154,1277596280,764210687,382726267,1706803428,573093679,113221807,641697025,1083845023,2096120595,62141630,892040716,1391493982,441097864,534563396,1963536206,1073431071,661629104,1503992869,1842225700,1080627005,1581636273,520722725,1053690536,679270611,1484026500,373911935,2018497089,2061119999,1792000995,1170456668,343989069,278292833,2054827239,1616380669,1225112656,2009413634,1795084520,532457910,50522661,869118720,1530210392,1861037856,869588778,365363352,2953494,1810065310,1737133642,224878684,880899771,486261203,1165224217,1175555043,767834344,666693904,126185967,1954572714
267,140,285,136,286,138,411680814,140197762,1618929195,1680619218,1661905253,1745778298,945255417,812779793,183128770,952071698,391084245,255705902,928700968,100446476,435210483,1964233635,1015278532,747159663,1828703128,388831415,1499962142,957005673,1134676035,530855064,70086807,617111799,447209372,683717701,1382923936,1364542157,1712705888,1997895754,1600610104,894261180,1835104966,777172783,113261377,1742341467,1109114932,1287167023,1606436043,424382717,1325810305,68799724,961629586,483358306,652168913,1336515261,1741020902,250809896,167593044,1297675749,378407252,106511866,1842779596,431059743,2087735852,194072590,1807389084,1656784715,1439449139,1096046841,158440750,962242555,1262208833,601472798,1829435389,1912971762
273,126,273,136,286,131,1930075519,1414524252,1434496265,1673648592,457509951,1175476364,795922599,991452469,1226692208,644149940,960055163,951873201,50990154,1130808083,62150910,1114292169,159521880,854399993,2020730964,22593270,625162819,430150192,2032475752,859614951,710390864,1338302209,1117381401,1746041501,1529235157,1430124743,1874302703,226523018,1403440647,1375203349,1534991973,286111483,909918731,1133269098,67566709,1566452493,1196850431,30389670,145964452,434668943,312464745,1906451207,1526231908,245975309,492144876,1699795255,602390627,1682151660,894504915,192128027,601589506,369031834,955692698,1693885803,409730280,2075983020,1343309281,2029632025,991027242,2059883316,1270425777,1695134461,956666107,943426098
270,126,287,134,291,140,1301016428,1439734869,280870504,1396497662,1449828433,1999209973,484285526,472036065,2046405416,2063371567,1958756724,184096580,1443448648,1939645469,983932128,1083497604,1749585878,765672010,1768328572,1646326504,163406500,854141095,1930974071,1193806290,571406929,2032798378,1061588432,524621142,1495493735,1842877757,1011195840,49594165,1931315609,412243445,752759712,2052405426,1080995992,1882026446,2088428424,1490875590,1347590692,409508520,2021465854,1617651329,941257823,984580935,339205870,1780148198,468893079,97016478,1183489423,178238565,1057856429,376807517,2145788786,506364987,1887178094,1117474828,1425112029,426147455,424692423,1236767919,1782575696,1170571084,959521065,341969019,1572626064,990188585
261,132,263,130,271,134,671957337,1465011022,1274764075,221014643,747908826,372693207,101199944,1620907058,1508803360,1473556300,691077175,786983259,907802926,89843493,80600598,1289912926,894093430,1690494953,1042412009,807517910,950183806,988447341,1614119374,1283127143,1155032896,947185520,1533378121,838998196,926498845,1185280606,1699442785,1031424800,1070930698,1428607538,1341069218,85939417,147949574,680701846,1952612549,15580032,901080729,1234307294,1170899902,1613417918,304803305,472016693,991822548,1977162560,1014300275,278142681,986867400,1629319057,2070565640,1448959688,958202381,441824775,1509427982,851087277,1517653013,1736297383,1108889245,2133218622,128634296,1305269078,1327680543,426740535,99086209,1159361764
284,125,288,140,275,128,42868395,783046273,1746507342,1660614532,256432840,622654281,1526825628,2009123619,1644460132,128503682,813645045,1339927940,1565096204,32549590,1419995205,1450018509,974512351,154114915,1262737967,1438620772,1000961251,449065306,313999139,637783196,700518712,1867321541,1357780538,2132240880,1474655554,1430162658,123674588,1107357300,1274587063,1147674130,1599006103,1304934321,1342837344,471121139,957616462,1778070304,1205168093,895857551,950007238,894639006,1804242456,1403828497,2062128761,1290928500,1257858596,342404923,1736150970,1855382713,1815209040,1069863462,1194496465,1051334904,1041023466,1267110594,2025802359,975721679,383791646,1275781626,567765230,1545263045,1408116343,103276480,1123335736,810322199
283,137,260,125,272,130,1561292952,808256890,592881580,1192271194,783767534,656059108,1948875439,675289378,480193695,737169839,2067822930,529473663,55572677,1491980120,1374516135,169356514,660546456,1328358684,339815830,711101191,1660424133,1810774310,1781752084,1696165595,1637637249,1176080962,1178553136,1982127435,1137471867,1253864078,138102108,226570667,766258104,1674371050,562468824,1819113676,682678759,559441534,367700183,369636393,325220519,51921348,445166503,1243061730,1012854203,268174288,759464959,1154454107,1662761124,552154001,1332347353,1238522731,1718362985,933392636,597723407,1948272873,52563307,543929728,1471457803,1267475811,1027848095,49304083,1857274600,431820672,1505010433,379215390,671808593,1126853677
261,135,294,128,267,125,932168325,833497358,146496721,1437205033,1499577943,294149841,531233569,993663427,1193516017,491359888,721768429,1941302774,809671051,1225521773,943063339,187401657,1899116127,1152393213,973447891,175346474,432453873,239743402,575062189,796263680,892634695,1127773705,817988981,1784557832,1818025608,1608291383,317195368,1899838382,1104848480,1361050,1794561505,1224375259,43806299,790361579,1525394518,1814221085,2074508351,1980745421,2048259234,907970605,1693816436,335087989,2120112795,609979060,825826893,2140557940,1073279219,1024721555,288636883,2071183308,733026286,1729795244,1209086806,790800697,1924287270,70464053,1377728429,1651928440,344809321,1671581612,252759916,902863713,880387587,1550051626
281,136,264,130,283,132,303109234,858707975,1140354607,968861695,2026912636,136362260,488168519,825785809,1521075314,590275540,987311124,2081983869,1837520506,408335076,472481718,1896032583,305678609,1256852153,1781630656,636836788,641244280,529347211,638319598,1528501332,1566090904,2116874926,1960497488,1086647675,918277099,1223395224,1127054284,1471208777,755087110,865257501,1856364168,1608326660,1070147305,421685141,16667913,734133403,240925689,410112396,1819366862,1887119133,1772468683,1112295179,1015840115,731124243,783529155,1847884308,1108966797,1406553266,611284577,460968856,1059942708,565798725,1903004144,2011485340,1371590232,1827493723,471592538,599188064,739579153,1189724569,814843887,578829153,1417306925,1274427546
267,140,279,128,278,137,1821503939,2133034465,955921677,961956605,822487483,1006368607,1773143393,108682166,1023582882,1545552392,559737839,377490156,793830290,1255103146,1330054777,2096236065,305777960,1694310642,565118449,1867147807,1869614498,320788556,1446035644,1516275330,1669236685,521509920,886393420,1345375645,438720989,795201764,1915297271,732456294,527602062,1127922699,1703644430,2092656757,2036228319,154136701,2089171829,945714294,1086549264,1938093777,397019729,1227465352,870104941,1899346047,2068833286,1955796836,1118386715,1373403032,1932317994,600232158,768246569,1046610229,2099150474,380013869,1576419029,759021692,18945920,28671441,1521116355,1579402231,698885995,1651222662,2064868618,120026099,1813242125,357958786
293,139,293,132,266,135,1192444848,10826970,1949749712,1933921548,636580685,144026965,1170054754,1860109438,1810540221,600176148,773387415,952609678,87744445,549820846,1473987127,954758237,602305500,1711311476,1475953987,1889776635,121364631,1422388345,988921566,332056147,200555575,1525121525,148749854,134915590,2123543656,1631380373,1828604111,1524616195,1516475929,118647138,98475308,579941195,835476203,871119557,1659765972,1071182183,1725456914,860836046,2004577274,332830530,1061081210,978750186,411517954,654260731,1698436213,1432230151,1761110814,1225426043,1237074013,535181104,304414283,1221322611,2106836389,1296968021,834504319,1095788149,794699154,1422836411,419141782,1633872044,1813059451,1220258758,55743071,280000693
293,130,266,129,279,136,563320221,36067438,1503299316,1987627293,1403420114,1712255280,1948596570,985100739,2133079852,1687242334,155935958,916652559,824195222,23253504,372597763,1382299750,1584618809,1991387065,1529998451,1989420188,1640036851,1242794849,1685748923,2063365460,576254511,1304439743,865104186,1712767847,1087912316,1042336549,2026739445,1373515595,499904798,655017393,1443496559,1996458605,137748851,529777971,978551271,1767402722,1734253233,1594499113,794947981,399909188,1208536811,2011935643,1096570571,860586326,1965256595,305378840,464294534,1293068980,1362697453,1421220021,1117620858,475446856,1721555018,1063706817,861519607,816307456,1832177465,1890693873,810123804,1161911365,443422875,442235156,1561934183,1322750854
268,134,270,135,288,127,2081780463,1501556486,1267932753,757730137,156361048,1810665704,1606196931,1076074918,2092122504,1859974669,1582662718,313172443,10237308,706837835,1674288902,999474878,1328187937,641355040,164978657,989490838,1331871849,681720199,997715621,2051903132,868257448,1014827565,787880531,804510443,871133915,1973151982,1545246156,431054835,135509148,834708599,1009253941,1310561798,781361713,1418333122,901731209,339841775,2038459854,1752875034,611801516,17924071,525848258,616470424,321736641,2119840390,1829953300,454605426,825138989,2012629066,1869007066,1480032139,118212334,1914373240,663572822,86149499,1119598734,641419285,327003583,2106591892,1150887538,1294948732,1579218916,1428722682,1540804939,130813996
271,132,288,141,274,131,1452655836,1526796954,821482358,1002628290,1388249801,2021774839,1135104590,251344617,1763824901,2116936634,311889073,1493828436,676936098,1864304430,190537204,1232668399,1031825579,1621857862,131294298,834047699,645135387,1541119469,968220381,677800379,2080101144,212659768,541892818,890203069,1556447373,47595568,522548193,519680522,1747362206,1233814862,771416792,57462631,2094540018,900643462,353556806,1993550456,630012575,837839156,2042153688,191696459,416047505,1969911924,1039707720,379390590,1240109559,1873276596,624504253,1724259676,1166090682,144126770,351190947,1485077319,1815611036,197201745,1110026068,1549320489,878865149,1359366883,147068717,1341537898,1778824826,2018936234,1179068710,439570555
